2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,Gen10Down,Zen3Down,brand,product
1.0729772296515852,1.0,1.1916660710955176,1.2704299093845017,0.9997006997574325,1.286268868185884,1.0066352559688243,1.0,0.9884541609610277,0.9745696035207423,False,True,intel,core i9-10940X
1.1119349113942896,1.0,1.435418341152801,1.2434503099717333,1.0978144312263278,1.1726182101550713,0.9909796704350854,1.0,0.9682949109372571,0.9387640249838345,False,True,intel,core i9-10920X
1.004468811677419,1.0,1.0682429791045902,1.3167056934501908,1.0093304834664982,1.1265461361521212,1.0460550072903132,1.0,0.9764348141674332,0.9440346009555282,False,True,intel,core i9-10900X
0.8010798071964778,1.0,0.5515802170170652,1.136303775555095,0.7460093240810103,1.2360694292060732,0.9997701851984123,1.0,0.9553079978907622,0.9096292714113586,False,True,intel,core i9-9980XE
1.076011285875686,1.0,1.0773291237822833,1.1270622837087156,1.055879520558773,1.0018014940946398,1.0034974116105082,1.0,0.9793007842573714,0.8316458991538185,False,True,intel,core i9-9940X
1.1010169605006244,1.0,1.0891202829954074,1.0398203740150316,0.9141843433828951,1.0882345343411943,1.053032607774095,1.0,0.9861597952484282,0.9369371517593851,True,True,intel,core i9-9920X
0.8913767370691817,1.0,0.8914651680786887,0.6550251202857699,0.5469467736448352,1.0077101558504482,1.006892394103344,1.0,0.9727440804644111,0.9756905601464294,True,True,intel,core i9-9900X
1.025756288340558,1.0,1.1530840968935872,1.390255831189983,1.1047729982639596,1.0023742733439203,0.983373824816718,1.0,0.9964942657737734,1.008024275684584,False,False,intel,core i9-9820X
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i9-11900K
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i9-11900
1.0,1.0,1.0,1.0,1.0,1.2930155308441935,1.1913119576786102,1.0,0.9341749042567107,0.8796007223459819,False,True,intel,core i9-10900K
1.0,1.0,1.0,1.0,1.0,,1.0574020016005579,1.0,0.99259528082433,0.9751492664336198,False,False,intel,core i9-10900K
1.0,1.0,1.0,1.0,1.0,0.42863220094625054,0.9819719644513033,1.0,0.8904828212886065,0.8701936158547728,False,False,intel,core i9-10900KF
1.0,1.0,1.0,1.0,1.0,1.0669556000115337,1.01322740788848,1.0,1.024397681759578,1.025765778630283,False,True,intel,core i9-10900
1.0,1.0,1.0,1.0,1.0,1.0691334726002368,0.3946501328126279,1.0,0.8828994423869548,0.881127243769806,False,False,intel,core i9-10900F
1.0,1.0,1.0,1.0,1.0,0.44750565186355495,1.027219716945209,1.0,0.9362528056746489,0.8743560383458845,False,False,intel,core i9-10850K
0.9374457499515166,1.0,1.0247374899578916,1.0212869291720819,1.2167577937854777,1.0277352040263281,1.0333335086231568,1.0,1.0146649671470118,1.0104115369654856,False,True,intel,core i9-9900KS
1.0,1.0,1.0,1.0,1.0,0.9962574477994607,1.0232936067119753,1.0,0.880827923488949,0.8314170903352321,False,True,intel,core i9-9900K
1.0197179540846735,1.0,1.0022216975625513,0.9683730495088259,0.8765611729257504,1.015903230710873,0.9596201581697399,1.0,0.9487807087998746,0.9330330473295994,True,True,intel,core i9-9900K
1.0369383429087997,1.0,1.0791322917958608,1.1641941646077452,1.1085088077399399,1.3370327906443475,1.047535337064497,1.0,0.9623592957782362,0.884220404766151,False,True,intel,core i9-9900KF
1.038389437904016,1.0,1.0043343077994324,0.9267033918849304,0.8590706235942225,1.0180638454486606,0.9859364323997678,1.0,0.9423189039671843,0.948662484678059,True,True,intel,core i9-9900
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i7-11700K
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i7-11700KF
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i7-11700
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i7-11700F
1.0,1.0,1.0,1.0,1.0,1.093576325097678,1.061149024699578,1.0,1.0169610570374772,0.955212708729579,False,True,intel,core i7-10700K
1.0,1.0,1.0,1.0,1.0,1.0,0.8878186265983271,1.0,0.8754705353139446,0.8114085184841597,False,True,intel,core i7-10700KF
1.0,1.0,1.0,1.0,1.0,0.9502897511214337,0.9848101722188067,1.0,1.0157197415326384,1.0057741497218238,False,False,intel,core i7-10700
1.0,1.0,1.0,1.0,1.0,1.0,0.830680143878202,1.0,0.8737717009555038,0.7388506970196114,False,True,intel,core i7-10700F
1.0527053217649875,1.0,1.020883861188506,1.005019517364418,0.9526672000533098,1.0815745131204098,1.0038984472503147,1.0,0.9279681811900117,0.8516814438472466,True,True,intel,core i7-9700K
1.0342794591365234,1.0,1.0578799360177462,1.0986684750235973,1.1239075290298342,1.1313581031958346,1.001318350178919,1.0,0.969984514616946,0.9243396604691383,False,True,intel,core i7-9700KF
1.0756921756790316,1.0,0.9486689256132418,0.8831707601261166,0.8323341680638524,1.0353144881132907,1.0266470548217268,1.0,0.9613455729972474,0.9028621150507925,True,True,intel,core i7-9700
1.0452931157815852,1.0,1.0478775079197464,1.0333421330517423,0.9584518172837824,1.099829690919189,1.0299141394301439,1.0,1.0090808522760626,0.9692680157575922,True,True,intel,core i7-9700F
1.0124947817846042,1.0,0.9875259624065045,0.8376321406542775,1.0048988301719834,1.1284866651495764,0.9482079526618096,1.0,1.0,0.9862459290374808,True,True,intel,core i7-8086K
0.9963291862497446,1.0,1.0015145280315887,0.8672360454152283,0.8151521679620386,0.9653241187861258,1.0092556050039392,1.0,1.1322409824105035,1.1162401541365974,True,False,intel,core i7-8700K
0.9932784490793573,1.0,0.7686364017941303,0.5784484336103535,0.5911239682956535,0.9254878616647572,0.9496927401318381,1.0,0.9789402102110187,0.9920709703987548,True,False,intel,core i7-8700
1.274740154115402,1.0,0.45168797024169277,0.3659523941894543,0.4965590868366529,1.0,4.247119758632303,1.0,0.2873578190878508,2.1051032954725297,True,True,intel,core i7-7700K
1.0094914166001043,1.0,1.0068986316069513,1.1284054691090215,1.1348249790430094,0.8847473836714717,0.9176025589040864,1.0,1.0020045714702581,1.0450706294403385,False,False,intel,core i7-7700
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i5-11600K
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i5-11600KF
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i5-11600
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i5-11500
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i5-11400
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i5-11400F
1.0,1.0,1.0,1.0,1.0,1.1784313158031823,1.0714969699425243,1.0,0.9816035669979375,0.974077525482002,False,True,intel,core i5-10600K
1.0,1.0,1.0,1.0,1.0,1.0,0.6190006487701821,1.0,0.9056098045722099,0.7643624672878867,False,False,intel,core i5-10600KF
1.0,1.0,1.0,1.0,1.0,0.5842693670839705,1.031594439814518,1.0,0.9190111392976962,1.0290414678596613,False,False,intel,core i5-10600
1.0,1.0,1.0,1.0,1.0,0.9792209233701331,1.0003921372223095,1.0,0.9837669808817876,0.9544785129918296,False,True,intel,core i5-10500
1.0,1.0,1.0,1.0,1.0,1.0249102394393266,0.9967872394818343,1.0,0.9920359317646115,0.9149560222645705,False,True,intel,core i5-10400
1.0,1.0,1.0,1.0,1.0,1.2253115419469724,1.1169489055074264,1.0,0.8824455618658528,0.8340729342770409,False,True,intel,core i5-10400F
1.031049587313541,1.0,0.9847404399360822,0.9887479780334568,1.0126001904970965,1.0106436143974251,1.013223355248084,1.0,1.0112680095853448,0.9958968470253353,True,True,intel,core i5-9600KF
1.2978198608831009,1.0,1.3260142661022247,1.1330781715748242,0.9222208461895894,1.0109576041290564,1.0059117480106112,1.0,1.0094682774524575,1.0010029368758446,True,True,intel,core i5-9600
1.2868756147408222,1.0,0.9671603244064622,0.9443764834763557,0.9402987272288221,1.02330589632739,0.9912450520573463,1.0,1.0262548647839538,1.025852162072551,True,False,intel,core i5-9500
1.0577353179402593,1.0,0.8825944707904637,0.8911965827305849,0.8406816243608977,0.9457091824943891,0.981901624618261,1.0,0.9832150415914288,0.9715747294370175,True,False,intel,core i5-9400
0.9515914904073126,1.0,1.099337749310686,1.1133499037663435,1.0588686167093087,1.070566462457736,1.0203603471704328,1.0,1.0168807123978765,1.0718612599340247,False,True,intel,core i5-9400F
1.250914045990123,1.0,0.5600954785542117,0.9173692369166069,0.9300767044449488,0.8894737336678629,0.9277884499644485,1.0,1.1841204574407962,1.167672805523226,True,False,intel,core i5-8500
1.0489835510993162,1.0,0.9214744271028389,0.9192627670470526,0.9022669144660245,0.9046254862490141,0.9138240367962424,1.0,0.9928503826519047,1.0252458447811539,True,False,intel,core i5-8400
1.0,1.0,1.0,1.0,1.0,1.0072337694748474,1.0548406954496299,1.0,1.0015420038741725,0.9423205818389248,False,True,intel,core i3-10300
1.0,1.0,1.0,1.0,1.0,1.1243428648291167,1.0451911903721058,1.0,0.9570695040707818,0.9523331801419075,False,True,intel,core i3-10100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,intel,core i3-10100F
1.010728700022189,1.0,0.9303444098615284,0.8345541302596516,0.7923070003418312,1.0065985791698748,0.9963253090813998,1.0,1.0216508554520844,1.2723432074731595,True,False,intel,core i3-9100
1.0012546206246158,1.0,1.0554437530465013,1.0925200846892311,1.058634100794406,0.9350548514752292,0.9581311537455403,1.0,1.2831948827553195,1.662909716308504,False,False,intel,core i3-9100F
0.9807720972744324,1.0,0.9034939516551272,0.8831813690305065,0.9659620802392893,0.7166282896719671,1.0011432727740337,1.0,0.7653448504502767,0.8546625034659852,True,True,intel,core i3-8350K
1.5605042241876887,1.0,0.9590798601540709,1.0324645372156058,0.9399382679222059,1.032080474865789,1.0593924334535407,1.0,1.0798851773543177,1.478623863774796,True,False,intel,core i3-8300
1.003726311963268,1.0,0.9641886619558132,0.9755097106485386,0.969660050213795,0.9440170849359315,0.9406832380628573,1.0,1.0559283736019325,1.2964151384432308,True,False,intel,core i3-8100
1.0171110589727559,1.0,0.964497665251445,0.9095342018694774,0.9454424034032507,0.9505347725813901,0.9462605482821588,1.0,1.0157706837053555,1.4463597981441982,True,False,amd,ryzen threadripper 3990X
1.0227940132373847,1.0,0.9978675039590805,0.9968520296538806,0.978786572518659,0.9467241944235127,0.9800500066036714,1.0,1.0539932488722665,1.2094604349984475,True,False,amd,ryzen threadripper 3970X
0.8867149056668469,1.0,0.9566488257690992,0.960385004636226,0.9558383525676521,1.0103512010370554,0.9962077297283304,1.0,1.0466325840168382,1.3394964067456405,False,False,amd,ryzen threadripper 3960X
1.0191399656443727,1.0,0.9999075555545943,1.0268571504404136,1.005706343493683,1.0649449337333594,1.0829324118765147,1.0,1.2044680329749988,1.4842478514710449,False,False,amd,ryzen threadripper 2990WX
1.0039820880351136,1.0,0.9947120836722534,1.019156899693531,1.2190193507926625,0.996707706737393,0.9939519654656069,1.0,0.9153593605318231,0.9812357795818356,False,True,amd,ryzen threadripper 2970WX
1.0286338748575379,1.0,1.1784232365145229,1.2031598065247813,1.3125224449083095,1.2556440973392524,1.3410889034407711,1.0,0.8806414491106767,0.928151632753291,False,True,amd,ryzen threadripper 2950X
0.9467821738056607,1.0,1.0302802743704709,0.8686134418040468,1.2277600427924147,1.0,1.0,1.0,1.0,1.0,False,False,amd,ryzen threadripper 2920X
0.8474579258200877,1.0,0.98729287841208,0.9724023956348636,1.022244457059851,0.8399409738581792,0.8399671898152349,1.0,0.9487106504581331,1.0592843994814363,False,False,amd,ryzen threadripper 1950X
0.8214747493515914,1.0,1.1669540433170227,1.1851097841308427,1.3423312198435637,0.7698384502593452,0.9288406012414978,1.0,0.5990833205939495,0.6603563654215086,False,True,amd,ryzen threadripper 1920X
0.9539050933877855,1.0,1.0093257002558116,1.0644215002612754,1.0584948794093492,0.7116003070279391,0.8108756819521062,1.0,1.0667042841124639,1.4023261932666946,False,False,amd,ryzen threadripper 1900X
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16614550760892224,75.66136093122718,False,False,amd,ryzen 9 5950X
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16614550760892224,1.0,False,True,amd,ryzen 9 5900X
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16614550760892224,40.288849886017466,False,False,amd,ryzen 7 5800X
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16614550760892224,1.0,False,True,amd,ryzen 5 5600X
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,amd,ryzen 7 5700G
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,amd,ryzen 5 5600G
1.0083206007074121,1.0,0.9755454403572639,0.9533223575957136,0.8474676673608394,0.988490607787344,1.0062247639145923,1.0,0.9931492714451866,1.005228715739271,True,False,amd,ryzen 9 3950X
1.0,1.0,1.0,1.0,1.0,1.044430132956073,1.015864191013793,1.0,0.990063040933203,1.2570444195753008,False,False,amd,ryzen 9 3900XT
0.9609392177756623,1.0,0.961320831829196,0.9528593103766974,0.9398587680176617,0.992962615622172,0.9979078746028949,1.0,1.0295480543218873,1.2819702585576087,True,False,amd,ryzen 9 3900X
1.0,1.0,1.0,1.0,1.0,1.0510605973175229,1.031128883667746,1.0,1.0020144846527965,1.0560154199800016,False,True,amd,ryzen 7 3800XT
1.0061751269806545,1.0,0.9881793930974925,0.9579239956310907,0.9507389903702365,0.972197512278941,0.9809236386722016,1.0,1.0064091256988477,1.066358552681599,True,False,amd,ryzen 7 3800X
0.9832595082123103,1.0,0.9935713071313448,0.9384421218513861,0.948266556012109,0.9573954329934817,0.9598500733470516,1.0,1.022534521204837,1.1015584576183488,True,False,amd,ryzen 7 3700X
1.0,1.0,1.0,1.0,1.0,1.0115910323216912,0.9923974578213344,1.0,1.01664561040946,1.4307370228201393,False,False,amd,ryzen 5 3600XT
0.9840454159571168,1.0,1.0504932200607817,1.1239244186534199,1.0576302545320413,0.8967472844868761,0.9131719478456648,1.0,1.0613950872579263,1.6272329581532823,False,False,amd,ryzen 5 3600X
0.9592715133947074,1.0,1.0332229198408653,1.0178950293977187,0.973865565764342,0.9008147881008385,0.9972743588025095,1.0,1.1839638127274603,1.346867390284458,False,False,amd,ryzen 5 3600
1.0,1.0,1.0,1.0,1.0,1.0,2.2045675859720806,1.0,1.1358090738849165,0.33306945863125637,False,True,amd,ryzen 3 3300X
1.0,1.0,1.0,1.0,1.0,1.2620675332360363,1.0236115022906527,1.0,1.1621865466480419,1.5718902648925608,False,False,amd,ryzen 3 3100
0.8786482656476172,1.0,1.165021680354531,1.1022530397324302,0.9455761557804514,1.044231996815789,1.0279368464794691,1.0,1.0071020925173544,1.332762077847954,False,False,amd,ryzen 7 2700X
0.8005967812000784,1.0,1.4101924868977886,1.5222374565595134,1.1048500952888092,0.8155568805569682,0.8999894454544332,1.0,1.0828217139153076,1.4101083968067463,False,False,amd,ryzen 7 2700
0.8640784625515132,1.0,1.0732576318855598,1.1393547318873147,1.0787170176417133,1.0649419116250403,1.0300046388002693,1.0,0.9980375549000075,1.2214626563656874,False,False,amd,ryzen 5 2600X
0.8914391368683495,1.0,1.121094777548965,1.0815413361711605,1.0370896091055295,0.9628902932842293,1.01062227923233,1.0,1.0471816496977173,1.3814214586443314,False,False,amd,ryzen 5 2600
0.7889922363823932,1.0,0.7651183714936244,0.7303807385439242,0.6829897780680949,1.0436744429418918,1.0593123142101444,1.0,1.109470308733001,1.576952959537546,True,False,amd,ryzen 5 3400G
0.980934179614547,1.0,0.9701776360505455,0.9530578814530474,1.11703405150214,0.8795313042346408,0.8786309188071272,1.0,1.0419358512669212,1.4119337903505726,False,False,amd,ryzen 3 3200G
