CHIA_IMPACT,base_price,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,brand,product,drive_type,drive_subtype,capacity
0,39573.0,1.0,1.0060132991108655,1.0951577444053986,0.9530690116998964,0.898303910372256,0.7254971824223586,0.7180629021253494,0.8229111898549272,0.7068337839772909,0.823417400100916,Western Digital,wd blue,ssd,sata,4tb
0,1996.8387096774193,1.0,1.2514781428709896,1.1340021324028304,1.0491583470647152,1.0491583470647152,1.0491583470647152,1.0,1.0,1.0,1.0,Western Digital,wd green,ssd,sata,128gb
1,3212.0967741935483,1.0,1.0426211398443386,1.0456339442631182,0.9941792618629175,1.1440321365804669,1.2449811699723827,1.2449811699723827,1.2449811699723827,1.2449811699723827,1.0,Western Digital,wd green,ssd,sata,256gb
0,4135.354838709677,1.0,1.094110636391597,0.9740553527411152,0.9712185507608143,0.8948719148803396,0.8359621205029799,1.1179521981965117,1.1856298168429593,1.1856298168429593,1.0,Western Digital,wd green,ssd,sata,512gb
1,7136.064516129032,1.0,1.0747220259782528,1.099987342802123,1.1216219596355932,1.17947002504317,1.1634517384058563,1.1130965834606588,1.0873120632136626,1.1069873759519269,1.0485584355703423,Western Digital,wd green,ssd,sata,1tb
0,13552.548387096775,1.0,0.9075045997776873,1.005322174855818,1.0678483672078496,1.005974355495574,0.8687664979089755,0.8687664979089755,1.0389999262131393,1.0994242244643906,1.0994242244643906,Western Digital,wd green,ssd,sata,2tb
0,5307.677419354839,1.0,0.9804194167912579,1.0909030132856847,1.0529213109838862,1.0581810888670093,1.0216018994599017,1.0463358008484362,1.043400308743269,1.0497372440814077,1.0606486039699037,Western Digital,wd red,ssd,m2,512gb
0,9175.032258064517,1.0,0.9704403404952933,1.0299023296041852,0.9765560579318814,1.0416206675901638,1.0297765792625615,1.0550125515951423,0.9851033309191143,1.0020564224086403,0.9075260348913249,Western Digital,wd red,ssd,m2,1tb
1,20082.870967741936,1.0,1.0929214271831718,1.1150041200252503,1.1145003472172026,1.1394383594428892,1.1427151046711288,1.193160918709412,1.1484558338111919,0.7524554975700151,0.9015274403914056,Western Digital,wd red,ssd,m2,2tb
1,3529.7419354838707,1.0,0.9991422461401077,1.0062418891996125,0.9765586445139004,1.0407139332126996,1.0014329842262069,0.8899307269104934,0.881239604467109,0.841109648882309,1.0041673520864178,Western Digital,wd blue,ssd,m2,256gb
1,4797.645161290323,1.0,1.0805300987715747,1.1119030169370727,0.9679123494725234,0.9547493057750106,1.1712482154103379,1.3893106160952615,1.2638256671619812,1.009404927596648,1.103458013676064,Western Digital,wd blue,ssd,m2,512gb
0,8640.032258064517,1.0,1.03800869065709,1.0682905156417426,0.9678667567698745,0.9948178210206801,0.9936768455912275,1.0724496996352313,1.0063657169738762,0.9628822074788151,0.9546297990225544,Western Digital,wd blue,ssd,m2,1tb
0,18218.064516129034,1.0,1.2300056028856756,1.18728309370352,1.0089527704983827,0.9778436858134427,1.148834077012064,1.462669098378072,1.168653941497273,1.1851679769577637,1.1951572349316524,Western Digital,wd blue,ssd,m2,2tb
0,13259.548387096775,1.0,1.105672218820139,0.9604618461194124,0.7976943375356206,0.7734535794047381,0.7199792723928709,0.8162103511529123,0.7953854313142568,0.7244867160042103,0.6702656150406524,WD_BLACK,sn850,ssd,nvme,512gb
0,19717.941176470587,1.0,0.9992712348733291,0.9507192276656895,0.9149264877711649,0.8557508621349189,0.8933336316582391,0.9659190740764799,1.1227518451636,0.9427285790287536,0.8849399332425849,WD_BLACK,sn850,ssd,nvme,1tb
1,39490.93548387097,1.0,0.9731184301408257,0.9077779384244159,0.8750058608794669,0.9305206012976437,0.992240358955383,0.9240993645744756,0.87645674507584,0.8888875274767014,0.8866019886964669,WD_BLACK,sn850,ssd,nvme,2tb
1,4754.612903225807,1.0,1.0243435673917447,0.9331243681857347,0.8619488939999412,0.9354446954740049,0.9209232007852023,1.1299179743949848,1.1182145692129206,0.9993172448261902,0.9491020604777703,WD_BLACK,sn750,ssd,nvme,256gb
0,6037.354838709677,1.0,0.9905414142061788,0.9899550112738971,0.9683711089026384,0.9497323117366077,0.9762940047090338,0.9889718847177252,0.9330779341518931,0.9094269725757561,0.9154404300110068,WD_BLACK,sn750,ssd,nvme,512gb
0,11887.709677419354,1.0,1.0116630931609265,1.020452134082639,1.1121710594749976,1.0178498259248505,1.00168159579289,1.0673506657729996,0.9620182405791832,1.01749064046449,1.0631826310176682,WD_BLACK,sn750,ssd,nvme,1tb
1,25006.354838709678,1.0,1.2195071520068907,1.4727495075445336,1.5010117858213246,1.5196137239953198,1.4247205119042858,1.5196137239953198,1.4315509476945858,1.249291771424984,0.9594128976247327,WD_BLACK,sn750,ssd,nvme,2tb
0,3992.2258064516127,1.0,0.992491455166897,1.0089771248959671,1.155604306218807,1.0248224371560857,0.9704444390576308,0.9879039100186654,1.0221559644147094,1.0425846470425049,0.9951841886246657,Western Digital,sn550,ssd,nvme,256gb
1,4732.580645161291,1.0,1.0581511631303737,1.1334946493081588,1.1076831845136663,1.0168018539976824,1.0298539068002635,1.0881943971099448,1.0293981323699817,1.0074982391566127,0.8647604116965442,Western Digital,sn550,ssd,nvme,512gb
1,9264.064516129032,1.0,0.9820126528252968,1.0214321032362301,1.1789605575016424,1.050427249239169,1.0140941178655412,1.0341799391335231,1.0154011685806412,1.0043323838905798,0.8709094454465051,Western Digital,sn550,ssd,nvme,1tb
0,3038.451612903226,1.0,0.9430790300662476,1.0032380669271277,0.8956974406885228,0.7704900628503482,0.8308837268557839,0.9825462884321386,1.0037582809580432,0.9967686569276938,1.0159143027008664,Seagate,barracuda,hdd,35,1tb
0,4577.774193548387,1.0,0.9098620161328478,0.8830182297355385,0.8151341333652782,0.8364679270810578,0.8065783014236623,0.8540916489912692,0.8632946001367053,0.8551098928201478,0.8680511024515365,Seagate,barracuda,hdd,35,2tb
1,7193.290322580645,1.0,1.0210705829293043,1.041301930114085,0.9095003408194017,1.4575500466384443,1.253223434024539,1.0412750233192223,1.2411342110927746,0.8628411183659803,0.880502439549401,Seagate,barracuda,hdd,35,4tb
1,12474.838709677419,1.0,1.0071301125953072,1.0072584815887464,0.9160572679630395,1.174837091435664,1.3724078575368914,1.1393023376086058,1.1858941870086885,0.8659457316232244,0.9499560405461317,Seagate,barracuda,hdd,35,6tb
1,14014.967741935483,1.0,0.9142164663980051,0.8716947779332695,0.9276748668090644,1.0097522464461959,1.086298135940684,0.9626390218752303,1.0731383958164544,1.0444975878323637,1.0333951719820285,Seagate,barracuda,hdd,35,8tb
0,2599.0,1.0,1.0098526905952838,1.0646402462485571,1.0646402462485571,1.0646402462485571,1.0646402462485571,1.0646402462485571,1.0646402462485571,1.0646402462485571,1.0646402462485571,Seagate,barracuda,hdd,25,500gb
0,3992.935483870968,1.0,1.0269297618951443,1.061253342597006,0.9569818200423866,0.9397161115195385,0.8718982180894752,0.92264564028405,0.9549123047963742,1.2964981162967928,1.147155056107157,Seagate,barracuda,hdd,25,1tb
0,6065.451612903225,1.0,1.0209580133155751,1.0338511612570402,0.959747166660462,0.9191933159246712,0.9724090432858763,0.9342016391088609,0.9831887634354275,0.9898301148581691,0.9908577932127491,Seagate,barracuda,hdd,25,2tb
0,14500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9861379310344828,0.969007786429366,0.9378620689655173,0.9691264367816093,Seagate,firecuda,hdd,35,1tb
1,7687.0,1.0,1.0428367001802672,1.059971380252374,1.5738693031525086,2.584879373219134,2.3439486579072897,2.2654838290033026,2.0980918769434784,1.962143879276701,2.381188181135306,Seagate,firecuda,hdd,35,2tb
1,3743.032258064516,1.0,1.1194609831108617,1.2416791630039472,1.283059563001649,1.2686540152024408,1.1986627482749308,1.2573297481772583,1.2292517710326283,1.1453815261044176,0.9830265267076891,Seagate,firecuda,hdd,25,500gb
1,6661.612903225807,1.0,1.1605672848772457,1.200910367536681,1.257223056187755,1.3511064839475087,1.4020028085806981,1.3275386179846012,1.2796426323180476,1.2265798266427774,1.0500460026148855,Seagate,firecuda,hdd,25,1tb
0,18686.612903225807,1.0,0.8850396239699433,0.74552595009365,0.9277122659830652,0.9550929162674677,0.8920343181680864,0.936773781471987,0.8848511527141217,0.8750952754976681,0.8827347505977197,Seagate,firecuda,hdd,25,2tb
0,3639.6774193548385,1.0,1.2438994821539358,1.1384029070282726,1.0020210345948182,0.9939111938314279,0.9242668911932406,1.1339891872728884,1.1473898785783923,1.053170256137552,1.0995479925551714,Seagate,ironwolf,hdd,35,1tb
1,5894.322580645161,1.0,1.0700611695390707,0.9933998817889276,0.8973041308202535,0.9656476434403801,0.9028235663258978,1.1099636610406953,1.66013769400845,1.0100227665769137,1.004531424443423,Seagate,ironwolf,hdd,35,2tb
0,7819.870967741936,1.0,1.0265149282932762,1.0099044617516995,0.962978378764878,0.8929113589862054,0.9801611004774162,1.249698864761402,1.6744356808131475,1.6805818647834025,1.4689046927595537,Seagate,ironwolf,hdd,35,3tb
1,10695.193548387097,1.0,1.0984774158855974,0.9689188088710333,0.7680085416723219,0.943800501280346,0.8745454947604843,0.9605249267835114,0.9667652940271633,0.8020986213282422,1.0347457857162248,Seagate,ironwolf,hdd,35,4tb
0,16320.032258064517,1.0,0.8409187685146777,0.8814755663433618,0.7113833978032142,0.7837784950614819,0.7867651932482211,0.7562129265241015,0.7699680384882224,0.771830582245054,0.8193848446694246,Seagate,ironwolf,hdd,35,6tb
1,24254.1935483871,1.0,0.7835434415826233,0.8509629196148321,0.782459878349382,1.0992166303133477,0.9838161231402174,0.912748044900782,0.9280616587753364,0.7695796315014807,0.9325184869926052,Seagate,ironwolf,hdd,35,8tb
0,21521.612903225807,1.0,1.0713084478361694,0.9960684683064286,1.0324737323320892,0.9917951946280558,1.016906435641091,1.228668855014464,1.3103451893820166,1.2630249161882778,1.3431659097381476,Seagate,ironwolf,hdd,35,10tb
1,23029.16129032258,1.0,1.0421677844640176,1.0112410071942446,1.0844960013297773,1.5976503843654049,1.1834126157018312,1.1195090656446807,1.3677973509043233,1.5956189721120302,1.4585770635827786,Seagate,ironwolf,hdd,35,12tb
0,62600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Seagate,ironwolf,hdd,35,14tb
0,18869.0,1.0,2.0798834823557915,2.1198791668874875,2.1692935502676347,2.1728231490805023,2.1728231490805023,2.1728231490805023,2.1728231490805023,2.2152207324182522,2.8087868991467486,Seagate,ironwolf,hdd,35,16tb
0,5629.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Seagate,ironwolf pro,hdd,35,2tb
1,12277.967741935483,1.0,1.02515511468409,0.9418628174779373,0.8656752938868557,0.9625213797597061,0.9377963499615976,0.9104296444982752,0.968277822588061,0.8735321858981602,0.9428086501653894,Seagate,ironwolf pro,hdd,35,4tb
1,21681.09677419355,1.0,1.049577898987374,0.9265124666351243,0.8496848748872958,0.9744730804595648,1.1012081283829827,1.0244631119125625,1.0230571004323672,1.0991418122520882,0.9909598669273367,Seagate,ironwolf pro,hdd,35,8tb
1,25340.225806451614,1.0,0.9772181495369286,1.0564307418906826,0.8784320564735996,1.215761755821103,1.382415989537651,1.0876675743144586,1.0474090028986172,0.9379803287815157,1.2898859011618655,Seagate,ironwolf pro,hdd,35,10tb
1,26151.645161290322,1.0,0.9996584966062,0.9560220105809664,1.081120001907814,1.1459218626842695,1.266114099608446,1.3351124520630913,1.170475921455629,1.0411276167168908,1.212081889623918,Seagate,ironwolf pro,hdd,35,12tb
1,26886.0,1.0,1.0712000935165407,0.9536189838577699,1.0436534503707011,1.1234471472141636,1.918971459743609,1.917340359414781,1.8212272606201092,1.7574735302139899,1.342195122536492,Seagate,ironwolf pro,hdd,35,14tb
0,37647.06451612903,1.0,1.094489622449006,0.902339127670495,0.8056537844273511,0.7719078469897409,0.7700733210574616,1.1509692312042492,1.0251641090981691,0.9479898045714341,0.9466822157234552,Seagate,ironwolf pro,hdd,35,16tb
1,53147.0,1.0,0.8810643793897788,0.9849474100137355,0.98271774512202,1.0712770483813308,0.9218620053813009,0.879323143296408,1.0928926889934611,0.9679404920942543,0.9996375494779622,Seagate,ironwolf pro,hdd,35,18tb
1,3804.0,1.0,1.0827512392969807,0.9369254774261389,0.8972572730459165,0.9953105389912147,0.902541184717841,1.0439944370950782,1.0799921983650487,1.0262793550648441,1.034310233709847,Seagate,skyhawk,hdd,35,1tb
1,4338.451612903225,1.0,1.03291459715076,1.0583157362519704,1.0168297494770444,1.2257755108110522,1.3104752203352865,1.1637346459268954,1.1797653392023317,1.116604209420139,1.1195981917140054,Seagate,skyhawk,hdd,35,2tb
0,8120.193548387097,1.0,1.061432299972419,0.9886861110890413,0.918414069265789,0.934460484812852,1.020135782557225,0.9788619371856702,1.0173243923949056,0.9364514061585482,1.065869238775494,Seagate,skyhawk,hdd,35,4tb
0,13730.387096774193,1.0,0.8930946831911727,0.9135259208442776,0.85714019449835,0.8960135512942802,0.860662794868301,0.8730341460664127,0.8753976346319208,0.8546008147692192,0.8604484519854714,Seagate,skyhawk,hdd,35,6tb
0,13615.09677419355,1.0,0.8216876698270691,0.8806163935669133,0.8718679612447915,0.8830235886160523,0.8829904186055327,1.0900115621179525,1.3459063468445842,1.4895132221980025,1.3448046286380393,Seagate,skyhawk,hdd,35,8tb
0,20490.0,1.0,1.0,1.0,0.984407027818448,0.9337757206505141,0.9415812591508053,0.9590201357074262,0.9907271839921913,1.0965755653164144,1.1124702844818086,Seagate,skyhawk ai,hdd,35,8tb
1,19790.0,1.0,0.9810077239587094,0.8784234461849418,0.9537139969681657,1.3642748863062153,1.3642748863062153,1.4164354757208757,1.6712432150483303,1.9875627421256528,2.0211723092470946,Seagate,skyhawk ai,hdd,35,10tb
1,37746.06451612903,1.0,1.019599198915479,0.9802081481684055,0.8642190142161086,0.994399757975196,1.5762199520052507,1.105061155702624,1.0682104863741404,0.7312206015068438,1.0597131254016654,Seagate,skyhawk ai,hdd,35,16tb
0,11832.806451612903,1.0,0.9295343454638144,0.899088646382256,0.8912227804781857,0.9295343454638144,0.9126321844407429,0.6760019301177427,0.6625265459343488,0.6634098201555544,0.6978656932475866,Toshiba,x300,hdd,35,4tb
0,11999.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Toshiba,x300,hdd,35,5tb
0,11615.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Toshiba,x300,hdd,35,6tb
0,28302.225806451614,1.0,0.9751529858018689,0.9414157555144984,0.8832874195463938,0.8832874195463938,0.9720908002600197,0.9751529858018689,0.9751529858018689,0.9751529858018689,0.9751529858018689,Toshiba,x300,hdd,35,8tb
1,5270.0,1.0,1.0,1.0,1.0,1.3302625941115258,1.3616824794433902,1.3755218216318785,1.3755218216318785,1.3755218216318785,1.3755218216318785,Toshiba,l200,hdd,25,2tb
0,9327.387096774193,1.0,1.091761884505418,0.9781496736976437,0.9324154674579542,0.9324154674579542,0.9324154674579542,0.9324154674579542,0.9324154674579542,0.9324154674579542,0.9618120761268412,Toshiba,n300,hdd,35,4tb
0,15949.0,1.0,1.0,1.0,0.8500219449495267,0.9731017618659477,1.0658975484356386,1.0658975484356386,1.0658975484356386,1.0658975484356386,1.0,Toshiba,n300,hdd,35,6tb
0,25999.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9746374860571559,Toshiba,n300,hdd,35,8tb
0,13922.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Toshiba,s300,hdd,35,8tb
0,4190.774193548387,1.0,1.0418122758132302,0.9941345813384238,1.1600402317430503,0.9443708915128469,0.9218662602439562,1.016888095201441,1.1587357790538355,1.1579642430120438,1.3019612974737134,Western Digital,wd blue,hdd,35,2tb
1,8956.41935483871,1.0,1.1957265674080788,1.1846720139456652,1.1182333329731664,1.2894085698129654,1.276533200791887,1.1429826867735882,1.128363509322922,1.0901305845389921,1.2153078167038238,Western Digital,wd blue,hdd,35,6tb
1,2799.0,1.0,1.0,1.0381587894294046,1.8797784923186853,3.167260196613998,2.7671787543170177,1.7165824529168578,1.0,1.0,1.0,Western Digital,wd blue,hdd,25,500gb
0,3995.6129032258063,1.0,1.1613541003496923,1.0635132080346186,1.052863086395832,0.9045889039591811,0.9256402183039463,0.9868404056061487,0.792901892398114,0.8721398738401257,0.8630090260285475,Western Digital,wd blue,hdd,25,1tb
0,6913.354838709677,1.0,0.8850158445751828,0.9238453857424154,0.903680891900047,0.9266683464449359,0.8777745115422543,0.9035760612932427,0.8630420784456453,1.0138493052250437,0.9954785968252191,Western Digital,wd blue,hdd,25,2tb
1,4923.096774193548,1.0,0.9920077187188762,0.8902736279289197,0.9021421956631895,1.0026144047806258,0.945644624416837,0.8946702835875663,0.9198773392042775,0.8520043769984799,0.8882751480840803,Western Digital,wd red,hdd,35,2tb
0,6341.709677419355,1.0,1.1149933764536013,0.9637983041105227,1.0720505477475462,0.9646630347977802,1.0465316669464324,0.8368609258722335,1.0557039162126831,0.964466520510225,0.9049762707726113,Western Digital,wd red,hdd,35,3tb
1,7705.0,1.0,0.983507926207472,0.998949153251973,0.9087345879299157,1.0303489564798727,0.9536015574302401,0.8949446316803082,0.9670176466894141,0.8503698896820248,0.87818132339704,Western Digital,wd red,hdd,35,4tb
1,12117.322580645161,1.0,1.0166820437207806,1.0427567039455645,0.9113426881093538,1.16380175541813,1.1399410423715803,1.1579556859414808,1.017210764647785,0.8402598785529648,0.9849801803336732,Western Digital,wd red,hdd,35,6tb
0,5876.935483870968,1.0,1.0788056880956955,1.310942174163625,1.0268787221780058,0.9201416142931635,0.9180011160816387,1.239059198067898,0.9203995938194692,0.9524068026090695,1.1905974696050718,Western Digital,wd red plus,hdd,35,2tb
1,6954.8387096774195,1.0,1.135899814471243,1.2300510204081632,1.4402442795299937,1.261595547309833,1.2513398268398268,1.1618367346938774,1.135899814471243,1.1104594928880642,1.0834740259740259,Western Digital,wd red plus,hdd,35,3tb
1,14225.483870967742,1.0,0.906398995118127,0.8925009637406743,0.8704589673235221,1.326723961994603,1.1695677150653454,1.1031406607859588,1.0487108551214313,1.0306761302221517,1.5805142973763577,Western Digital,wd red plus,hdd,35,6tb
1,17752.451612903227,1.0,0.8556383592893769,0.8735513132216177,0.8821636024223217,1.0515221886663542,1.1040165283849936,1.0372815385789513,1.3996649258802962,1.3001903720098025,1.7144092774101167,Western Digital,wd red plus,hdd,35,8tb
1,20388.83870967742,1.0,1.0955661451168954,1.0185031658687391,0.9500769976404969,1.2176317213402652,1.5752752665647765,1.2797181886357811,1.409246678290146,1.3072789666705693,1.3376103940486097,Western Digital,wd red plus,hdd,35,10tb
0,22952.451612903227,1.0,0.9200090971477399,0.7651470220343318,0.8907399963833601,1.0569241320766913,1.2923964362042522,1.5343346553745048,1.4031307359112666,1.523994063463598,1.5846673206601023,Western Digital,wd red plus,hdd,35,12tb
1,32759.225806451614,1.0,1.2210300767279545,1.0569324967307905,1.0722628247546122,1.2210300767279545,0.9369055355989349,0.8946822170755148,0.9508515700083502,0.8543934106389794,0.9797624111799089,Western Digital,wd red plus,hdd,35,14tb
0,9998.064516129032,1.0,1.3669002756293844,0.6606891656449636,0.6716099890301349,0.6811221526747112,0.6917072121485879,0.6469090791766149,0.638817190423953,0.5869336000516229,0.5852810221333161,Western Digital,wd red pro,hdd,35,4tb
1,16935.25806451613,1.0,1.2428845990055377,1.2374888808041251,1.2301160840874703,1.1921682765294013,1.1215063819898552,1.2575615293918205,1.258546304426916,1.0070823801460211,0.9334581603945196,Western Digital,wd red pro,hdd,35,6tb
1,17197.25806451613,1.0,1.3692278267487181,1.2837567879350609,1.3516360134930239,1.4497097249186386,2.1985714151730864,1.8200819710569014,1.347122103110961,1.4023495243365252,1.3225908106130946,Western Digital,wd red pro,hdd,35,8tb
0,48348.67741935484,1.0,0.90516806058296,1.0416443989861284,0.7231724878442372,0.867816379538687,0.5813685399540569,0.5935999850548002,0.6052739208264696,0.5053719764604206,0.5744874763895866,Western Digital,wd red pro,hdd,35,10tb
1,21973.8064516129,1.0,1.127907840000537,1.651241654286335,1.6899469260566344,1.989226175446426,2.608414710770008,2.560877467013512,1.5534639482785957,1.4331608895048065,1.3276584437776358,Western Digital,wd red pro,hdd,35,12tb
1,23052.41935483871,1.0,0.9173084284964643,0.9969564456882981,1.3748361728179115,1.6261675704040581,2.562697032243018,2.0812258177365752,1.9201357355256254,1.4280207568071834,1.421863214972888,Western Digital,wd red pro,hdd,35,14tb
1,4477.806451612903,1.0,0.9875690039148529,0.8996124254387229,0.74791084344293,1.3629009019393137,1.0831866121084632,0.8672593147566493,0.8930640002305276,0.8930712042186554,0.892206725643316,Western Digital,wd purple,hdd,35,1tb
0,5952.193548387097,1.0,0.9622682959308655,0.9161111653063658,0.9460993868710189,1.0721664011099188,0.8458730313573743,0.7558557972663914,0.7558557972663914,0.7477803430198319,0.7404697644674232,Western Digital,wd purple,hdd,35,2tb
0,7660.677419354839,1.0,0.9583822344885335,0.9310007958531419,0.962643327255654,0.8884542342334755,0.8429541731759593,0.7291025387294141,0.7172994892222957,0.7172994892222957,0.7172994892222957,Western Digital,wd purple,hdd,35,3tb
0,9912.935483870968,1.0,0.8495393302146289,1.1740443408905277,0.8104595602791184,0.8584579939538107,0.8933445275696033,0.8408335801054991,0.7683118505959954,0.8535345909493731,0.891672985118825,Western Digital,wd purple,hdd,35,4tb
1,12676.41935483871,1.0,0.9263741451070476,0.9063971967254414,1.0771916699111972,1.1049014044364822,1.4014314954445093,1.2850326616094399,1.128699719316282,1.032349880015981,1.0150386473798751,Western Digital,wd purple,hdd,35,6tb
1,16763.870967741936,1.0,0.9513486321252639,0.9984644396551724,1.5918379900451558,1.7030268626847291,1.455755657327586,1.178704202586207,1.365601908866995,1.0738371048850575,1.2402805572660098,Western Digital,wd purple,hdd,35,8tb
1,25312.548387096773,1.0,0.999535302703182,0.8451743302123517,1.2966875624185719,1.501863795720343,1.501863795720343,1.4966795762397587,1.2832714616873693,1.0958965059193304,1.076820243434023,Western Digital,wd purple,hdd,35,10tb
1,25628.967741935485,1.0,0.8891334078697671,0.9494196335295998,1.6203891010424192,1.8019453793464553,1.5384102498265153,1.394573680487553,1.3438397579351993,1.2875664885248295,1.0,Western Digital,wd purple,hdd,35,12tb
1,29579.0,1.0,0.9795897668712842,1.0482622261434387,0.9745810653954946,1.0674464992055175,1.0674464992055175,1.0674464992055175,1.0651911938395702,2.0223841238716656,2.22468643294229,Western Digital,wd purple,hdd,35,14tb
0,4563.387096774193,1.0,0.8285042741516074,0.8163361962322837,0.617538378161854,0.6357614957763404,0.5728493502515346,0.6080655992648359,1.0898384759481143,1.0191698771191933,0.6384830170006716,WD_BLACK,wd black,hdd,35,500gb
0,6657.064516129032,1.0,1.120533572664222,1.1606103629905655,0.9902713101289439,0.9883509635652642,0.8517718261948258,0.8136057256661611,1.050685907282586,0.9469388974765266,1.5438074517005946,WD_BLACK,wd black,hdd,35,2tb
0,11804.387096774193,1.0,1.1763423112238205,0.9473049932228588,0.9704471091484121,0.9137554107822133,1.0333954571291155,0.8885761444624197,1.2328603908880242,0.9753464175885037,0.8055233702068121,WD_BLACK,wd black,hdd,35,4tb
1,14373.129032258064,1.0,1.0981454127950614,0.9735034237275203,0.9232807486490995,1.0427522684579424,1.2355161700335378,1.1097253611690274,1.208087672561029,0.9105718481545237,0.8525968036232486,WD_BLACK,wd black,hdd,35,6tb
0,5536.290322580645,1.0,0.9932643845593592,0.9207807720320467,0.40826375333818893,0.746435542607429,1.0859377518815247,1.149686817188638,1.149686817188638,1.149686817188638,1.180748725418791,Western Digital,wd gold,hdd,35,1tb
0,8434.935483870968,1.0,1.0213474680954402,1.1348959588195024,0.8213696492697422,0.7797906556066742,0.8034679118718999,0.8161830788234798,0.8212350324877716,0.8025510900007521,0.8852850854548862,Western Digital,wd gold,hdd,35,2tb
0,12120.0,1.0,0.9995491513437058,1.0169195145320984,0.9086358635863586,0.9105504098796977,0.9678080308030803,0.9513334397955925,1.0027626956244011,0.8811056105610561,0.8554721601192377,Western Digital,wd gold,hdd,35,4tb
0,14324.41935483871,1.0,0.9939669907241637,0.8955449413025806,0.7866915733790931,0.795145668236285,0.7684360341127378,0.8709084644538876,0.7784878968240563,0.8471547571595538,0.8471547571595538,Western Digital,wd gold,hdd,35,6tb
1,19192.935483870966,1.0,0.9832244943235884,0.84838507448137,0.9975840685108712,1.1550940282126656,1.3923404276775224,1.4968343526936156,1.2045342624386326,0.9871566206876076,0.9391879740697603,Western Digital,wd gold,hdd,35,8tb
1,28722.032258064515,1.0,0.8907696382985107,0.8763880262763328,1.022568078381251,1.1454621213567644,1.0689796039082806,0.9827972906041557,0.9797952117234944,0.840489504703781,0.8117035028746057,Western Digital,wd gold,hdd,35,10tb
0,36997.0,1.0,1.0,1.0,0.9723815444495499,0.9208837333803003,0.9074168175798036,0.921582133512133,1.0113888920374536,0.9455532430557432,1.0135956969484012,Western Digital,wd gold,hdd,35,12tb
1,27291.451612903227,1.0,0.92373246969688,1.0614820899844568,1.0890528563633104,1.2327669659056657,1.832038863640393,1.8001252903248681,1.618125727659021,1.53971289603858,1.3375486829741088,Western Digital,wd gold,hdd,35,14tb
0,46974.54838709677,1.0,0.9387423937877135,0.9387423937877135,0.7808214148453303,0.7233917337528696,0.7233917337528696,0.8971330390994163,1.1203005608390542,0.9567507272870026,0.8251764339096463,Western Digital,wd gold,hdd,35,16tb
1,43332.645161290326,1.0,1.0896238976074486,1.0734252355372391,0.9748385582302052,1.654986332289148,1.8402999948386276,1.7756976785735552,1.2156207939778696,1.3319596142469756,1.0188377681432161,Western Digital,wd gold,hdd,35,18tb
